"","project_id","model_id","datetime","reference_datetime","duration","site_id","depth_m","family","parameter","variable","prediction"
"367","vera4cast","co2_insitu_lm_Dom",2026-05-10,2026-04-13,"P1D","fcre",0.1,"ensemble","11","CO2_umolL_sample",0
"368","vera4cast","co2_insitu_lm_Dom",2026-05-11,2026-04-13,"P1D","fcre",0.1,"ensemble","11","CO2_umolL_sample",0
"369","vera4cast","co2_insitu_lm_Dom",2026-05-12,2026-04-13,"P1D","fcre",0.1,"ensemble","11","CO2_umolL_sample",0
"370","vera4cast","co2_insitu_lm_Dom",2026-05-13,2026-04-13,"P1D","fcre",0.1,"ensemble","11","CO2_umolL_sample",0
"371","vera4cast","co2_insitu_lm_Dom",2026-05-14,2026-04-13,"P1D","fcre",0.1,"ensemble","11","CO2_umolL_sample",0
"372","vera4cast","co2_insitu_lm_Dom",2026-05-15,2026-04-13,"P1D","fcre",0.1,"ensemble","11","CO2_umolL_sample",0
"373","vera4cast","co2_insitu_lm_Dom",2026-05-16,2026-04-13,"P1D","fcre",0.1,"ensemble","11","CO2_umolL_sample",0
"374","vera4cast","co2_insitu_lm_Dom",2026-05-17,2026-04-13,"P1D","fcre",0.1,"ensemble","11","CO2_umolL_sample",0
"375","vera4cast","co2_insitu_lm_Dom",2026-04-14,2026-04-13,"P1D","fcre",0.1,"ensemble","12","CO2_umolL_sample",34.1760284111416
"376","vera4cast","co2_insitu_lm_Dom",2026-04-15,2026-04-13,"P1D","fcre",0.1,"ensemble","12","CO2_umolL_sample",29.4137518816459
"377","vera4cast","co2_insitu_lm_Dom",2026-04-16,2026-04-13,"P1D","fcre",0.1,"ensemble","12","CO2_umolL_sample",26.8312849947769
"378","vera4cast","co2_insitu_lm_Dom",2026-04-17,2026-04-13,"P1D","fcre",0.1,"ensemble","12","CO2_umolL_sample",21.599744980249
"379","vera4cast","co2_insitu_lm_Dom",2026-04-18,2026-04-13,"P1D","fcre",0.1,"ensemble","12","CO2_umolL_sample",19.2316390231896
"380","vera4cast","co2_insitu_lm_Dom",2026-04-19,2026-04-13,"P1D","fcre",0.1,"ensemble","12","CO2_umolL_sample",32.0948303997388
"381","vera4cast","co2_insitu_lm_Dom",2026-04-20,2026-04-13,"P1D","fcre",0.1,"ensemble","12","CO2_umolL_sample",55.5171416637543
"382","vera4cast","co2_insitu_lm_Dom",2026-04-21,2026-04-13,"P1D","fcre",0.1,"ensemble","12","CO2_umolL_sample",58.883255926156
"383","vera4cast","co2_insitu_lm_Dom",2026-04-22,2026-04-13,"P1D","fcre",0.1,"ensemble","12","CO2_umolL_sample",68.2388156185407
"384","vera4cast","co2_insitu_lm_Dom",2026-04-23,2026-04-13,"P1D","fcre",0.1,"ensemble","12","CO2_umolL_sample",69.3524639963385
"385","vera4cast","co2_insitu_lm_Dom",2026-04-24,2026-04-13,"P1D","fcre",0.1,"ensemble","12","CO2_umolL_sample",57.8148567240162
"386","vera4cast","co2_insitu_lm_Dom",2026-04-25,2026-04-13,"P1D","fcre",0.1,"ensemble","12","CO2_umolL_sample",48.5085130995364
"387","vera4cast","co2_insitu_lm_Dom",2026-04-26,2026-04-13,"P1D","fcre",0.1,"ensemble","12","CO2_umolL_sample",44.0521228691371
"388","vera4cast","co2_insitu_lm_Dom",2026-04-27,2026-04-13,"P1D","fcre",0.1,"ensemble","12","CO2_umolL_sample",47.1887216570889
"389","vera4cast","co2_insitu_lm_Dom",2026-04-28,2026-04-13,"P1D","fcre",0.1,"ensemble","12","CO2_umolL_sample",37.634902181535
"390","vera4cast","co2_insitu_lm_Dom",2026-04-29,2026-04-13,"P1D","fcre",0.1,"ensemble","12","CO2_umolL_sample",26.7073639784157
"391","vera4cast","co2_insitu_lm_Dom",2026-04-30,2026-04-13,"P1D","fcre",0.1,"ensemble","12","CO2_umolL_sample",19.8401831506316
"392","vera4cast","co2_insitu_lm_Dom",2026-05-01,2026-04-13,"P1D","fcre",0.1,"ensemble","12","CO2_umolL_sample",15.1128055444388
"393","vera4cast","co2_insitu_lm_Dom",2026-05-02,2026-04-13,"P1D","fcre",0.1,"ensemble","12","CO2_umolL_sample",12.36116880485
"394","vera4cast","co2_insitu_lm_Dom",2026-05-03,2026-04-13,"P1D","fcre",0.1,"ensemble","12","CO2_umolL_sample",8.91259625329724
"395","vera4cast","co2_insitu_lm_Dom",2026-05-04,2026-04-13,"P1D","fcre",0.1,"ensemble","12","CO2_umolL_sample",8.72409315729619
"396","vera4cast","co2_insitu_lm_Dom",2026-05-05,2026-04-13,"P1D","fcre",0.1,"ensemble","12","CO2_umolL_sample",19.4399362241781
"397","vera4cast","co2_insitu_lm_Dom",2026-05-06,2026-04-13,"P1D","fcre",0.1,"ensemble","12","CO2_umolL_sample",38.5847333341937
"398","vera4cast","co2_insitu_lm_Dom",2026-05-07,2026-04-13,"P1D","fcre",0.1,"ensemble","12","CO2_umolL_sample",55.9436448407718
"399","vera4cast","co2_insitu_lm_Dom",2026-05-08,2026-04-13,"P1D","fcre",0.1,"ensemble","12","CO2_umolL_sample",64.5980596034108
"400","vera4cast","co2_insitu_lm_Dom",2026-05-09,2026-04-13,"P1D","fcre",0.1,"ensemble","12","CO2_umolL_sample",64.0537129504365
"401","vera4cast","co2_insitu_lm_Dom",2026-05-10,2026-04-13,"P1D","fcre",0.1,"ensemble","12","CO2_umolL_sample",61.8951368128563
"402","vera4cast","co2_insitu_lm_Dom",2026-05-11,2026-04-13,"P1D","fcre",0.1,"ensemble","12","CO2_umolL_sample",52.8168370015646
"403","vera4cast","co2_insitu_lm_Dom",2026-05-12,2026-04-13,"P1D","fcre",0.1,"ensemble","12","CO2_umolL_sample",52.3943782270448
"404","vera4cast","co2_insitu_lm_Dom",2026-05-13,2026-04-13,"P1D","fcre",0.1,"ensemble","12","CO2_umolL_sample",52.2496063073666
"405","vera4cast","co2_insitu_lm_Dom",2026-05-14,2026-04-13,"P1D","fcre",0.1,"ensemble","12","CO2_umolL_sample",47.674842290262
"406","vera4cast","co2_insitu_lm_Dom",2026-05-15,2026-04-13,"P1D","fcre",0.1,"ensemble","12","CO2_umolL_sample",42.3543785850858
"407","vera4cast","co2_insitu_lm_Dom",2026-05-16,2026-04-13,"P1D","fcre",0.1,"ensemble","12","CO2_umolL_sample",37.4533723010446
"408","vera4cast","co2_insitu_lm_Dom",2026-05-17,2026-04-13,"P1D","fcre",0.1,"ensemble","12","CO2_umolL_sample",33.9726967364628
"409","vera4cast","co2_insitu_lm_Dom",2026-04-14,2026-04-13,"P1D","fcre",0.1,"ensemble","13","CO2_umolL_sample",31.924698024667
"410","vera4cast","co2_insitu_lm_Dom",2026-04-15,2026-04-13,"P1D","fcre",0.1,"ensemble","13","CO2_umolL_sample",21.1666502969589
"411","vera4cast","co2_insitu_lm_Dom",2026-04-16,2026-04-13,"P1D","fcre",0.1,"ensemble","13","CO2_umolL_sample",17.2311178251458
"412","vera4cast","co2_insitu_lm_Dom",2026-04-17,2026-04-13,"P1D","fcre",0.1,"ensemble","13","CO2_umolL_sample",17.9450697280734
"413","vera4cast","co2_insitu_lm_Dom",2026-04-18,2026-04-13,"P1D","fcre",0.1,"ensemble","13","CO2_umolL_sample",17.1489122206634
"414","vera4cast","co2_insitu_lm_Dom",2026-04-19,2026-04-13,"P1D","fcre",0.1,"ensemble","13","CO2_umolL_sample",29.4495997660343
"415","vera4cast","co2_insitu_lm_Dom",2026-04-20,2026-04-13,"P1D","fcre",0.1,"ensemble","13","CO2_umolL_sample",48.9672714292642
"416","vera4cast","co2_insitu_lm_Dom",2026-04-21,2026-04-13,"P1D","fcre",0.1,"ensemble","13","CO2_umolL_sample",49.9929012449825
"417","vera4cast","co2_insitu_lm_Dom",2026-04-22,2026-04-13,"P1D","fcre",0.1,"ensemble","13","CO2_umolL_sample",47.2264585912943
"418","vera4cast","co2_insitu_lm_Dom",2026-04-23,2026-04-13,"P1D","fcre",0.1,"ensemble","13","CO2_umolL_sample",41.6951564379228
"419","vera4cast","co2_insitu_lm_Dom",2026-04-24,2026-04-13,"P1D","fcre",0.1,"ensemble","13","CO2_umolL_sample",41.5255240389072
"420","vera4cast","co2_insitu_lm_Dom",2026-04-25,2026-04-13,"P1D","fcre",0.1,"ensemble","13","CO2_umolL_sample",36.0646090772993
"421","vera4cast","co2_insitu_lm_Dom",2026-04-26,2026-04-13,"P1D","fcre",0.1,"ensemble","13","CO2_umolL_sample",49.0185784923149
"422","vera4cast","co2_insitu_lm_Dom",2026-04-27,2026-04-13,"P1D","fcre",0.1,"ensemble","13","CO2_umolL_sample",55.4543132728185
"423","vera4cast","co2_insitu_lm_Dom",2026-04-28,2026-04-13,"P1D","fcre",0.1,"ensemble","13","CO2_umolL_sample",63.8261778225971
"424","vera4cast","co2_insitu_lm_Dom",2026-04-29,2026-04-13,"P1D","fcre",0.1,"ensemble","13","CO2_umolL_sample",61.3743958994832
"425","vera4cast","co2_insitu_lm_Dom",2026-04-30,2026-04-13,"P1D","fcre",0.1,"ensemble","13","CO2_umolL_sample",55.4104184353755
"426","vera4cast","co2_insitu_lm_Dom",2026-05-01,2026-04-13,"P1D","fcre",0.1,"ensemble","13","CO2_umolL_sample",61.8692183161615
"427","vera4cast","co2_insitu_lm_Dom",2026-05-02,2026-04-13,"P1D","fcre",0.1,"ensemble","13","CO2_umolL_sample",60.9991348380105
"428","vera4cast","co2_insitu_lm_Dom",2026-05-03,2026-04-13,"P1D","fcre",0.1,"ensemble","13","CO2_umolL_sample",58.1651054131342
"429","vera4cast","co2_insitu_lm_Dom",2026-05-04,2026-04-13,"P1D","fcre",0.1,"ensemble","13","CO2_umolL_sample",53.7621815016907
"430","vera4cast","co2_insitu_lm_Dom",2026-05-05,2026-04-13,"P1D","fcre",0.1,"ensemble","13","CO2_umolL_sample",51.1559327507202
"431","vera4cast","co2_insitu_lm_Dom",2026-05-06,2026-04-13,"P1D","fcre",0.1,"ensemble","13","CO2_umolL_sample",42.3102173818733
"432","vera4cast","co2_insitu_lm_Dom",2026-05-07,2026-04-13,"P1D","fcre",0.1,"ensemble","13","CO2_umolL_sample",36.5179305770752
"433","vera4cast","co2_insitu_lm_Dom",2026-05-08,2026-04-13,"P1D","fcre",0.1,"ensemble","13","CO2_umolL_sample",37.607508380865
"434","vera4cast","co2_insitu_lm_Dom",2026-05-09,2026-04-13,"P1D","fcre",0.1,"ensemble","13","CO2_umolL_sample",38.4480891054104
"435","vera4cast","co2_insitu_lm_Dom",2026-05-10,2026-04-13,"P1D","fcre",0.1,"ensemble","13","CO2_umolL_sample",40.1310618632527
"436","vera4cast","co2_insitu_lm_Dom",2026-05-11,2026-04-13,"P1D","fcre",0.1,"ensemble","13","CO2_umolL_sample",39.7293429668063
"437","vera4cast","co2_insitu_lm_Dom",2026-05-12,2026-04-13,"P1D","fcre",0.1,"ensemble","13","CO2_umolL_sample",39.8099836730091
"438","vera4cast","co2_insitu_lm_Dom",2026-05-13,2026-04-13,"P1D","fcre",0.1,"ensemble","13","CO2_umolL_sample",47.3752869109691
"439","vera4cast","co2_insitu_lm_Dom",2026-05-14,2026-04-13,"P1D","fcre",0.1,"ensemble","13","CO2_umolL_sample",54.6432642997365
"440","vera4cast","co2_insitu_lm_Dom",2026-05-15,2026-04-13,"P1D","fcre",0.1,"ensemble","13","CO2_umolL_sample",50.6741969305404
"441","vera4cast","co2_insitu_lm_Dom",2026-05-16,2026-04-13,"P1D","fcre",0.1,"ensemble","13","CO2_umolL_sample",49.2830647285868
"442","vera4cast","co2_insitu_lm_Dom",2026-05-17,2026-04-13,"P1D","fcre",0.1,"ensemble","13","CO2_umolL_sample",47.4807825352043
"443","vera4cast","co2_insitu_lm_Dom",2026-04-14,2026-04-13,"P1D","fcre",0.1,"ensemble","14","CO2_umolL_sample",35.0576742588153
"444","vera4cast","co2_insitu_lm_Dom",2026-04-15,2026-04-13,"P1D","fcre",0.1,"ensemble","14","CO2_umolL_sample",24.3098820555339
"445","vera4cast","co2_insitu_lm_Dom",2026-04-16,2026-04-13,"P1D","fcre",0.1,"ensemble","14","CO2_umolL_sample",20.608074765084
"446","vera4cast","co2_insitu_lm_Dom",2026-04-17,2026-04-13,"P1D","fcre",0.1,"ensemble","14","CO2_umolL_sample",20.0384112566989
"447","vera4cast","co2_insitu_lm_Dom",2026-04-18,2026-04-13,"P1D","fcre",0.1,"ensemble","14","CO2_umolL_sample",17.0501100799225
"448","vera4cast","co2_insitu_lm_Dom",2026-04-19,2026-04-13,"P1D","fcre",0.1,"ensemble","14","CO2_umolL_sample",21.7759036509046
"449","vera4cast","co2_insitu_lm_Dom",2026-04-20,2026-04-13,"P1D","fcre",0.1,"ensemble","14","CO2_umolL_sample",30.1599527633186
"450","vera4cast","co2_insitu_lm_Dom",2026-04-21,2026-04-13,"P1D","fcre",0.1,"ensemble","14","CO2_umolL_sample",33.2260776088369
"451","vera4cast","co2_insitu_lm_Dom",2026-04-22,2026-04-13,"P1D","fcre",0.1,"ensemble","14","CO2_umolL_sample",35.5068100829113
"452","vera4cast","co2_insitu_lm_Dom",2026-04-23,2026-04-13,"P1D","fcre",0.1,"ensemble","14","CO2_umolL_sample",31.9352445132093
"453","vera4cast","co2_insitu_lm_Dom",2026-04-24,2026-04-13,"P1D","fcre",0.1,"ensemble","14","CO2_umolL_sample",25.5831890529736
"454","vera4cast","co2_insitu_lm_Dom",2026-04-25,2026-04-13,"P1D","fcre",0.1,"ensemble","14","CO2_umolL_sample",19.6591585542028
"455","vera4cast","co2_insitu_lm_Dom",2026-04-26,2026-04-13,"P1D","fcre",0.1,"ensemble","14","CO2_umolL_sample",17.518816143955
"456","vera4cast","co2_insitu_lm_Dom",2026-04-27,2026-04-13,"P1D","fcre",0.1,"ensemble","14","CO2_umolL_sample",18.1648113389922
"457","vera4cast","co2_insitu_lm_Dom",2026-04-28,2026-04-13,"P1D","fcre",0.1,"ensemble","14","CO2_umolL_sample",15.7234247988743
"458","vera4cast","co2_insitu_lm_Dom",2026-04-29,2026-04-13,"P1D","fcre",0.1,"ensemble","14","CO2_umolL_sample",14.8748398932546
"459","vera4cast","co2_insitu_lm_Dom",2026-04-30,2026-04-13,"P1D","fcre",0.1,"ensemble","14","CO2_umolL_sample",13.9622587558489
"460","vera4cast","co2_insitu_lm_Dom",2026-05-01,2026-04-13,"P1D","fcre",0.1,"ensemble","14","CO2_umolL_sample",13.2934717159493
"461","vera4cast","co2_insitu_lm_Dom",2026-05-02,2026-04-13,"P1D","fcre",0.1,"ensemble","14","CO2_umolL_sample",14.5323376532639
"462","vera4cast","co2_insitu_lm_Dom",2026-05-03,2026-04-13,"P1D","fcre",0.1,"ensemble","14","CO2_umolL_sample",23.9194766258647
"463","vera4cast","co2_insitu_lm_Dom",2026-05-04,2026-04-13,"P1D","fcre",0.1,"ensemble","14","CO2_umolL_sample",35.8162116512307
"464","vera4cast","co2_insitu_lm_Dom",2026-05-05,2026-04-13,"P1D","fcre",0.1,"ensemble","14","CO2_umolL_sample",38.5989007209136
"465","vera4cast","co2_insitu_lm_Dom",2026-05-06,2026-04-13,"P1D","fcre",0.1,"ensemble","14","CO2_umolL_sample",38.0894683278052
"466","vera4cast","co2_insitu_lm_Dom",2026-05-07,2026-04-13,"P1D","fcre",0.1,"ensemble","14","CO2_umolL_sample",33.2167866533136
"467","vera4cast","co2_insitu_lm_Dom",2026-05-08,2026-04-13,"P1D","fcre",0.1,"ensemble","14","CO2_umolL_sample",27.8576521552611
"468","vera4cast","co2_insitu_lm_Dom",2026-05-09,2026-04-13,"P1D","fcre",0.1,"ensemble","14","CO2_umolL_sample",34.653741610518
"469","vera4cast","co2_insitu_lm_Dom",2026-05-10,2026-04-13,"P1D","fcre",0.1,"ensemble","14","CO2_umolL_sample",35.9142849805851
"470","vera4cast","co2_insitu_lm_Dom",2026-05-11,2026-04-13,"P1D","fcre",0.1,"ensemble","14","CO2_umolL_sample",33.3167577608937
"471","vera4cast","co2_insitu_lm_Dom",2026-05-12,2026-04-13,"P1D","fcre",0.1,"ensemble","14","CO2_umolL_sample",23.8546134390889
"472","vera4cast","co2_insitu_lm_Dom",2026-05-13,2026-04-13,"P1D","fcre",0.1,"ensemble","14","CO2_umolL_sample",22.6618633871737
"473","vera4cast","co2_insitu_lm_Dom",2026-05-14,2026-04-13,"P1D","fcre",0.1,"ensemble","14","CO2_umolL_sample",33.5705778274586
"474","vera4cast","co2_insitu_lm_Dom",2026-05-15,2026-04-13,"P1D","fcre",0.1,"ensemble","14","CO2_umolL_sample",34.0263050247927
"475","vera4cast","co2_insitu_lm_Dom",2026-05-16,2026-04-13,"P1D","fcre",0.1,"ensemble","14","CO2_umolL_sample",28.8753607649513
"476","vera4cast","co2_insitu_lm_Dom",2026-05-17,2026-04-13,"P1D","fcre",0.1,"ensemble","14","CO2_umolL_sample",23.212927635264
"477","vera4cast","co2_insitu_lm_Dom",2026-04-14,2026-04-13,"P1D","fcre",0.1,"ensemble","15","CO2_umolL_sample",68.1028826073383
"478","vera4cast","co2_insitu_lm_Dom",2026-04-15,2026-04-13,"P1D","fcre",0.1,"ensemble","15","CO2_umolL_sample",70.6234887584033
"479","vera4cast","co2_insitu_lm_Dom",2026-04-16,2026-04-13,"P1D","fcre",0.1,"ensemble","15","CO2_umolL_sample",71.000793577307
"480","vera4cast","co2_insitu_lm_Dom",2026-04-17,2026-04-13,"P1D","fcre",0.1,"ensemble","15","CO2_umolL_sample",71.8555763645565
"481","vera4cast","co2_insitu_lm_Dom",2026-04-18,2026-04-13,"P1D","fcre",0.1,"ensemble","15","CO2_umolL_sample",69.6439706962712
"482","vera4cast","co2_insitu_lm_Dom",2026-04-19,2026-04-13,"P1D","fcre",0.1,"ensemble","15","CO2_umolL_sample",73.5948290022706
"483","vera4cast","co2_insitu_lm_Dom",2026-04-20,2026-04-13,"P1D","fcre",0.1,"ensemble","15","CO2_umolL_sample",85.497031452065
"484","vera4cast","co2_insitu_lm_Dom",2026-04-21,2026-04-13,"P1D","fcre",0.1,"ensemble","15","CO2_umolL_sample",87.7684260281142
"485","vera4cast","co2_insitu_lm_Dom",2026-04-22,2026-04-13,"P1D","fcre",0.1,"ensemble","15","CO2_umolL_sample",86.4783856310508
"486","vera4cast","co2_insitu_lm_Dom",2026-04-23,2026-04-13,"P1D","fcre",0.1,"ensemble","15","CO2_umolL_sample",82.2414721079082
"487","vera4cast","co2_insitu_lm_Dom",2026-04-24,2026-04-13,"P1D","fcre",0.1,"ensemble","15","CO2_umolL_sample",79.469666865247
"488","vera4cast","co2_insitu_lm_Dom",2026-04-25,2026-04-13,"P1D","fcre",0.1,"ensemble","15","CO2_umolL_sample",76.5132643605536
"489","vera4cast","co2_insitu_lm_Dom",2026-04-26,2026-04-13,"P1D","fcre",0.1,"ensemble","15","CO2_umolL_sample",75.2370672879166
"490","vera4cast","co2_insitu_lm_Dom",2026-04-27,2026-04-13,"P1D","fcre",0.1,"ensemble","15","CO2_umolL_sample",77.3362373775549
"491","vera4cast","co2_insitu_lm_Dom",2026-04-28,2026-04-13,"P1D","fcre",0.1,"ensemble","15","CO2_umolL_sample",77.9138209957105
"492","vera4cast","co2_insitu_lm_Dom",2026-04-29,2026-04-13,"P1D","fcre",0.1,"ensemble","15","CO2_umolL_sample",76.1868149176278
"493","vera4cast","co2_insitu_lm_Dom",2026-04-30,2026-04-13,"P1D","fcre",0.1,"ensemble","15","CO2_umolL_sample",73.0879710867939
"494","vera4cast","co2_insitu_lm_Dom",2026-05-01,2026-04-13,"P1D","fcre",0.1,"ensemble","15","CO2_umolL_sample",74.4883463849533
"495","vera4cast","co2_insitu_lm_Dom",2026-05-02,2026-04-13,"P1D","fcre",0.1,"ensemble","15","CO2_umolL_sample",79.2260492616903
"496","vera4cast","co2_insitu_lm_Dom",2026-05-03,2026-04-13,"P1D","fcre",0.1,"ensemble","15","CO2_umolL_sample",79.631045082712
"497","vera4cast","co2_insitu_lm_Dom",2026-05-04,2026-04-13,"P1D","fcre",0.1,"ensemble","15","CO2_umolL_sample",78.0712073377154
"498","vera4cast","co2_insitu_lm_Dom",2026-05-05,2026-04-13,"P1D","fcre",0.1,"ensemble","15","CO2_umolL_sample",84.7571699190937
"499","vera4cast","co2_insitu_lm_Dom",2026-05-06,2026-04-13,"P1D","fcre",0.1,"ensemble","15","CO2_umolL_sample",86.7273471634179
"500","vera4cast","co2_insitu_lm_Dom",2026-05-07,2026-04-13,"P1D","fcre",0.1,"ensemble","15","CO2_umolL_sample",79.7207034428154
"501","vera4cast","co2_insitu_lm_Dom",2026-05-08,2026-04-13,"P1D","fcre",0.1,"ensemble","15","CO2_umolL_sample",77.6588617972098
"502","vera4cast","co2_insitu_lm_Dom",2026-05-09,2026-04-13,"P1D","fcre",0.1,"ensemble","15","CO2_umolL_sample",75.2478746255552
"503","vera4cast","co2_insitu_lm_Dom",2026-05-10,2026-04-13,"P1D","fcre",0.1,"ensemble","15","CO2_umolL_sample",74.0483627041729
"504","vera4cast","co2_insitu_lm_Dom",2026-05-11,2026-04-13,"P1D","fcre",0.1,"ensemble","15","CO2_umolL_sample",76.7385976538537
"505","vera4cast","co2_insitu_lm_Dom",2026-05-12,2026-04-13,"P1D","fcre",0.1,"ensemble","15","CO2_umolL_sample",74.4704319985105
"506","vera4cast","co2_insitu_lm_Dom",2026-05-13,2026-04-13,"P1D","fcre",0.1,"ensemble","15","CO2_umolL_sample",74.3088267222823
"507","vera4cast","co2_insitu_lm_Dom",2026-05-14,2026-04-13,"P1D","fcre",0.1,"ensemble","15","CO2_umolL_sample",74.5722186805235
"508","vera4cast","co2_insitu_lm_Dom",2026-05-15,2026-04-13,"P1D","fcre",0.1,"ensemble","15","CO2_umolL_sample",75.0981340851882
"509","vera4cast","co2_insitu_lm_Dom",2026-05-16,2026-04-13,"P1D","fcre",0.1,"ensemble","15","CO2_umolL_sample",78.9400272934974
"510","vera4cast","co2_insitu_lm_Dom",2026-05-17,2026-04-13,"P1D","fcre",0.1,"ensemble","15","CO2_umolL_sample",82.7380562184639
"511","vera4cast","co2_insitu_lm_Dom",2026-04-14,2026-04-13,"P1D","fcre",0.1,"ensemble","16","CO2_umolL_sample",8.16137623002776
"512","vera4cast","co2_insitu_lm_Dom",2026-04-15,2026-04-13,"P1D","fcre",0.1,"ensemble","16","CO2_umolL_sample",0
"513","vera4cast","co2_insitu_lm_Dom",2026-04-16,2026-04-13,"P1D","fcre",0.1,"ensemble","16","CO2_umolL_sample",0
"514","vera4cast","co2_insitu_lm_Dom",2026-04-17,2026-04-13,"P1D","fcre",0.1,"ensemble","16","CO2_umolL_sample",0
"515","vera4cast","co2_insitu_lm_Dom",2026-04-18,2026-04-13,"P1D","fcre",0.1,"ensemble","16","CO2_umolL_sample",1.31202848321909
"516","vera4cast","co2_insitu_lm_Dom",2026-04-19,2026-04-13,"P1D","fcre",0.1,"ensemble","16","CO2_umolL_sample",22.1498356912746
"517","vera4cast","co2_insitu_lm_Dom",2026-04-20,2026-04-13,"P1D","fcre",0.1,"ensemble","16","CO2_umolL_sample",19.9884088602583
"518","vera4cast","co2_insitu_lm_Dom",2026-04-21,2026-04-13,"P1D","fcre",0.1,"ensemble","16","CO2_umolL_sample",0.539991679530196
"519","vera4cast","co2_insitu_lm_Dom",2026-04-22,2026-04-13,"P1D","fcre",0.1,"ensemble","16","CO2_umolL_sample",2.68890922700963
"520","vera4cast","co2_insitu_lm_Dom",2026-04-23,2026-04-13,"P1D","fcre",0.1,"ensemble","16","CO2_umolL_sample",17.7496379878546
"521","vera4cast","co2_insitu_lm_Dom",2026-04-24,2026-04-13,"P1D","fcre",0.1,"ensemble","16","CO2_umolL_sample",10.3894994200333
"522","vera4cast","co2_insitu_lm_Dom",2026-04-25,2026-04-13,"P1D","fcre",0.1,"ensemble","16","CO2_umolL_sample",6.69551543652523
"523","vera4cast","co2_insitu_lm_Dom",2026-04-26,2026-04-13,"P1D","fcre",0.1,"ensemble","16","CO2_umolL_sample",0.0525619622234572
"524","vera4cast","co2_insitu_lm_Dom",2026-04-27,2026-04-13,"P1D","fcre",0.1,"ensemble","16","CO2_umolL_sample",0
"525","vera4cast","co2_insitu_lm_Dom",2026-04-28,2026-04-13,"P1D","fcre",0.1,"ensemble","16","CO2_umolL_sample",0
"526","vera4cast","co2_insitu_lm_Dom",2026-04-29,2026-04-13,"P1D","fcre",0.1,"ensemble","16","CO2_umolL_sample",4.67768246018614
"527","vera4cast","co2_insitu_lm_Dom",2026-04-30,2026-04-13,"P1D","fcre",0.1,"ensemble","16","CO2_umolL_sample",26.9541048365542
"528","vera4cast","co2_insitu_lm_Dom",2026-05-01,2026-04-13,"P1D","fcre",0.1,"ensemble","16","CO2_umolL_sample",30.0689069056311
"529","vera4cast","co2_insitu_lm_Dom",2026-05-02,2026-04-13,"P1D","fcre",0.1,"ensemble","16","CO2_umolL_sample",20.6825244622496
"530","vera4cast","co2_insitu_lm_Dom",2026-05-03,2026-04-13,"P1D","fcre",0.1,"ensemble","16","CO2_umolL_sample",10.0382136466947
"531","vera4cast","co2_insitu_lm_Dom",2026-05-04,2026-04-13,"P1D","fcre",0.1,"ensemble","16","CO2_umolL_sample",9.54962041732865
"532","vera4cast","co2_insitu_lm_Dom",2026-05-05,2026-04-13,"P1D","fcre",0.1,"ensemble","16","CO2_umolL_sample",22.4743363073748
"533","vera4cast","co2_insitu_lm_Dom",2026-05-06,2026-04-13,"P1D","fcre",0.1,"ensemble","16","CO2_umolL_sample",15.6552198843116
"534","vera4cast","co2_insitu_lm_Dom",2026-05-07,2026-04-13,"P1D","fcre",0.1,"ensemble","16","CO2_umolL_sample",0
"535","vera4cast","co2_insitu_lm_Dom",2026-05-08,2026-04-13,"P1D","fcre",0.1,"ensemble","16","CO2_umolL_sample",3.01615631439638
"536","vera4cast","co2_insitu_lm_Dom",2026-05-09,2026-04-13,"P1D","fcre",0.1,"ensemble","16","CO2_umolL_sample",0
"537","vera4cast","co2_insitu_lm_Dom",2026-05-10,2026-04-13,"P1D","fcre",0.1,"ensemble","16","CO2_umolL_sample",0
"538","vera4cast","co2_insitu_lm_Dom",2026-05-11,2026-04-13,"P1D","fcre",0.1,"ensemble","16","CO2_umolL_sample",0
"539","vera4cast","co2_insitu_lm_Dom",2026-05-12,2026-04-13,"P1D","fcre",0.1,"ensemble","16","CO2_umolL_sample",11.054797447089
"540","vera4cast","co2_insitu_lm_Dom",2026-05-13,2026-04-13,"P1D","fcre",0.1,"ensemble","16","CO2_umolL_sample",12.9005269025008
"541","vera4cast","co2_insitu_lm_Dom",2026-05-14,2026-04-13,"P1D","fcre",0.1,"ensemble","16","CO2_umolL_sample",11.1069750232316
"542","vera4cast","co2_insitu_lm_Dom",2026-05-15,2026-04-13,"P1D","fcre",0.1,"ensemble","16","CO2_umolL_sample",0
"543","vera4cast","co2_insitu_lm_Dom",2026-05-16,2026-04-13,"P1D","fcre",0.1,"ensemble","16","CO2_umolL_sample",13.0349524381905
"544","vera4cast","co2_insitu_lm_Dom",2026-05-17,2026-04-13,"P1D","fcre",0.1,"ensemble","16","CO2_umolL_sample",23.0384966050251
"545","vera4cast","co2_insitu_lm_Dom",2026-04-14,2026-04-13,"P1D","fcre",0.1,"ensemble","17","CO2_umolL_sample",27.4596920460597
"546","vera4cast","co2_insitu_lm_Dom",2026-04-15,2026-04-13,"P1D","fcre",0.1,"ensemble","17","CO2_umolL_sample",16.654269410013
"547","vera4cast","co2_insitu_lm_Dom",2026-04-16,2026-04-13,"P1D","fcre",0.1,"ensemble","17","CO2_umolL_sample",18.3993816874348
"548","vera4cast","co2_insitu_lm_Dom",2026-04-17,2026-04-13,"P1D","fcre",0.1,"ensemble","17","CO2_umolL_sample",19.5058254066123
